amtsave,brand,breadcrumbs,country,desc,discount,domain,gallery,image,insertedon,list_price,model,name,other_sellers,payment_methods_supported,productcode,selling_price,specifications,type,uniq_id,url,weight
120,Berkley,Books | Literature & Fiction | Romance | Blood Magic,IN,"{""Description""=>{""Brand""=>""Berkley"", ""Product Code""=>""9780425259870_44120"", ""ISBN-13""=>""9780425259870"", ""ISBN-10""=>""425259870"", ""Authored By""=>""Roberts, Nora"", ""Language""=>""English"", ""Edition""=>""1"", ""Publication Year""=>""2014"", ""Publisher Name""=>""Berkley"", ""No. Of Pages""=>""336"", ""Imprint""=>""Berkley Trade"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780425259870_44120/0x1920/70/1.jpg,https://assetscdn.paytm.com/images/catalog/product/9/97/9780425259870_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,879,11834,Blood Magic,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13663051,759,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2014"", ""publisher_name""=>""Berkley""}}",Bestseller Books,adcdb1f5761322cb987e433e7db5c7f8,https://paytm.com/shop/p/blood-magic-9780425259870_44120,500
45,"",Books | Literature & Fiction | Literature | The Lady Of The Rivers,IN,"{""Description""=>{""Product Code""=>""9781847374608_20567"", ""ISBN-13""=>""9781847374608"", ""ISBN-10""=>""\t1847374603"", ""Authored By""=>""Philippa Gregory"", ""Language""=>""English"", ""Publication Year""=>""2011"", ""Publisher Name""=>""Simon And Schuster "", ""No. Of Pages""=>""512"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781847374608""}, ""Shipping Details""=>{""Estimated Arrival""=>""8 - 11 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",15%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781847374608_20567/0x1920/70/3.jpg,2016-05-18 08:01:18 +0000,299,439730,The Lady Of The Rivers,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",2419549,254,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2011"", ""isbn_13""=>""9781847374608"", ""publisher_name""=>""Simon & Schuster""}}",Bestseller Books,86247a016cd1a4a17fa3add67f3ffd8f,https://paytm.com/shop/p/the-lady-of-the-rivers-9781847374608_20567,""
66,Pan Macmillan UK,Books | Literature & Fiction | Literature | Lair,IN,"{""Description""=>{""Brand""=>""Pan Macmillan UK"", ""Product Code""=>""9780330522052_44120"", ""ISBN-13""=>""9780330522052"", ""ISBN-10""=>""330522043"", ""Authored By""=>""James Herbert"", ""Language""=>""English"", ""Publication Year""=>""2010"", ""Publisher Name""=>""Pan Macmillan U.K"", ""No. Of Pages""=>""271"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",9%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780330522052_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,724,126178,Lair,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13614007,658,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2010"", ""publisher_name""=>""Pan Macmillan UK""}}",Bestseller Books,96f04209a5c45372fec2c65fcad4ae37,https://paytm.com/shop/p/lair-9780330522052_44120,500
90,Alma Books,Books | Literature & Fiction | Literature | Bestseller,IN,"{""Description""=>{""Brand""=>""Alma Books"", ""Product Code""=>""9781846881282_27830"", ""ISBN-13""=>""9781846881282"", ""ISBN-10""=>""1846881285"", ""Authored By""=>""Gallenzi Alessandra"", ""Language""=>""English"", ""Publication Year""=>""2012"", ""Publisher Name""=>""Alma Books"", ""No. Of Pages""=>""272"", ""Dimensions (L X B X H)""=>""7.99X5X0.74 Inch"", ""Weight""=>""281 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""6 - 9 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",30%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781846881282_27830/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,299,10124,Bestseller,"[{""name"":""Dux Marketing Services"",""id"":57088,""offer_text"":null,""offer_price"":299,""totalScore"":-299,""product_id"":31179445,""url"":""https://catalog.paytm.com/v1/p/bestseller-9781846881282_57088"",""seourl"":""https://catalog.paytm.com/v1/p/bestseller-9781846881282_57088"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",21153195,209,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2012"", ""publisher_name""=>""Alma Books""}}",Bestseller Books,23feff8ef0571d27044ce7f07b1d67df,https://paytm.com/shop/p/bestseller-9781846881282_27830,500
63,Random House,Books | Literature & Fiction | Romance | Late For The Wedding,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780553584868_44120"", ""ISBN-13""=>""9780553584868"", ""ISBN-10""=>""553584863"", ""Authored By""=>""Amanda Quick"", ""Publication Year""=>""2004"", ""Imprint""=>""Bantam"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780553584868_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,4244,Late For The Wedding,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",16172763,399,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2004""}}",Bestseller Books,e9cffc7b7a3843ff1ac823887bdc767e,https://paytm.com/shop/p/late-for-the-wedding-9780553584868_44120,500
50,Random House Publishing Group,Books | Literature & Fiction | Classics | Summer,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780553214222_44120"", ""ISBN-13""=>""9780553214222"", ""ISBN-10""=>""553214225"", ""Authored By""=>""Edith Wharton"", ""Publication Year""=>""1993"", ""Imprint""=>""Bantam Classics"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780553214222_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,366,8095,Summer,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13593721,316,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""1993"", ""publisher_name""=>""Random House Publishing Group""}}",Bestseller Books,07b209849dcaf9bd29193ebc04a1a554,https://paytm.com/shop/p/summer-9780553214222_44120,500
915,Bloomsbury,Books | Literature & Fiction | General | Walter Scott And Contemporary Theory,IN,"{""Description""=>{""Brand""=>""Bloomsbury"", ""Product Code""=>""9781441182531_44120"", ""ISBN-13""=>""9781441182531"", ""Authored By""=>""Evan Gottlieb"", ""Language""=>""English"", ""Publication Year""=>""2013"", ""Publisher Name""=>""Bloomsbury"", ""No. Of Pages""=>""208"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",9%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781441182531_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,10061,6281,Walter Scott And Contemporary Theory,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13598967,9146,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2013"", ""publisher_name""=>""Bloomsbury""}}",Bestseller Books,cf6472b3cebf6c415ca18cf5ae4d290f,https://paytm.com/shop/p/walter-scott-and-contemporary-theory-9781441182531_44120,500
126,Harper Collins Publishers India,Books | Literature & Fiction | General | Alphabet Soup For Lovers,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9789351774822_225808"", ""ISBN-13""=>""9789351774822"", ""ISBN-10""=>""9351774821"", ""Authored By""=>""Anita Nair"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""216"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""HarperCollins India""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",36%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9789351774822_225808/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,350,5789,Alphabet Soup For Lovers,"[{""name"":""Tapyourbook.com"",""id"":20038,""offer_text"":null,""offer_price"":245,""totalScore"":-245,""product_id"":45899027,""url"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_20038"",""seourl"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_20038"",""exist"":true,""applied"":false},{""name"":""comma365 "",""id"":21057,""offer_text"":null,""offer_price"":280,""totalScore"":-280,""product_id"":34178400,""url"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_21057"",""seourl"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_21057"",""exist"":true,""applied"":false},{""name"":""Onebuy.in"",""id"":23843,""offer_text"":null,""offer_price"":280,""totalScore"":-280,""product_id"":45908424,""url"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_23843"",""seourl"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_23843"",""exist"":true,""applied"":false},{""name"":""R.SONS BOOK DISTRIBUTORS"",""id"":154876,""offer_text"":null,""offer_price"":325,""totalScore"":-325,""product_id"":32875393,""url"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_154876"",""seourl"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_154876"",""exist"":true,""applied"":false},{""name"":""Booknest"",""id"":21345,""offer_text"":null,""offer_price"":350,""totalScore"":-350,""product_id"":51084251,""url"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_21345"",""seourl"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_21345"",""exist"":true,""applied"":false},{""name"":""Vision A Ray"",""id"":38831,""offer_text"":null,""offer_price"":385,""totalScore"":-385,""product_id"":46463162,""url"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_38831"",""seourl"":""https://catalog.paytm.com/v1/p/alphabet-soup-for-lovers-9789351774822_38831"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44860286,224,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015"", ""imprint""=>""HarperCollins India"", ""publisher_name""=>""Harper Collins Publishers India""}}",Bestseller Books,e07a60821d2fde46d2335984477d252c,https://paytm.com/shop/p/alphabet-soup-for-lovers-9789351774822_225808,500
63,Random House,Books | Literature & Fiction | Suspense Thriller | The Third Victim,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780553578683_44120"", ""ISBN-13""=>""9780553578683"", ""ISBN-10""=>""553578685"", ""Authored By""=>""Lisa Gardner"", ""Publication Year""=>""2001"", ""Imprint""=>""Bantam"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780553578683_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,4244,The Third Victim,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13206324,399,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2001"", ""publisher_name""=>""Random House""}}",Bestseller Books,2d5d3b1a9efabf78e2923648275c2297,https://paytm.com/shop/p/the-third-victim-an-fbi-profiler-novel-9780553578683_44120,500
54,Harper Collins Publishers India,Books | Literature & Fiction | General | His Diamond of Convenience,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9789351067665_225808"", ""ISBN-13""=>""9789351067665"", ""ISBN-10""=>""9351067661"", ""Language""=>""English"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""192"", ""Weight""=>""500 gm"", ""Imprints""=>""Harlequin"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""Harlequin""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",36%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9789351067665_225808/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,150,5789,His Diamond of Convenience,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44859777,96,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015"", ""publisher_name""=>""Harper Collins Publishers India"", ""imprint""=>""Harlequin""}}",Bestseller Books,6bd9bd670cd3599d5555d0520f78582b,https://paytm.com/shop/p/his-diamond-of-convenience-9789351067665_225808,500
57,Random House,Books | Literature & Fiction | Romance | The Golden Valkyrie,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780553591675_44120"", ""ISBN-13""=>""9780553591675"", ""ISBN-10""=>""553591673"", ""Authored By""=>""Iris Johansen"", ""Publication Year""=>""2008"", ""Imprint""=>""Bantam"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780553591675_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,416,4244,The Golden Valkyrie,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10045616,359,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2008"", ""publisher_name""=>""CRC Press""}}",Bestseller Books,95d2c4ad11ae01b8fd125a7bea56c123,https://paytm.com/shop/p/the-golden-valkyrie-9780553591675_44120,500
63,Random House Publishing Group,Books | Literature & Fiction | Romance | First Comes Marriage,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780440244226_44120"", ""ISBN-13""=>""9780440244226"", ""ISBN-10""=>""440244226"", ""Authored By""=>""Mary Balogh"", ""Publication Year""=>""2009"", ""Imprint""=>""Dell Books"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780440244226_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,8095,First Comes Marriage,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13563125,399,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2009"", ""publisher_name""=>""Random House Publishing Group""}}",Bestseller Books,e736536deaec3a246078196619b750f4,https://paytm.com/shop/p/first-comes-marriage-9780440244226_44120,500
